STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE,CAT10
36,1055290,1,1,7,495,0,N4,81,51000,'RTE I295  RTE I295  RTE ',,'RTE I495          ','JCT I495+I78             ',99.99,0,1,00000X5MR1,,40444395,73462010,1,3,1,1,11,1960,2,9,76120,1989,5,10.6,0,31,0,1,1,0,1,5,N,0,0,A,1,1,3,2,0,0,3,0,9.7,23.7,64,4.5,0,10.7,15.6,99.99,H,4.67,H,0.6,0.6,8,8,8,N,N,1,78.9,1,47.2,8,7,3,5,N,8,34,1,64,615,24,N  ,N  ,N  ,,,,3834,2245,6079,2014,,,,1,N,1,,1,0,2003,1,2,0,0,9,0,,Y,N,106568,2009,,N,5/26/16,B,A ,,Q920,X034205,0,14,14,,,2,,90.3,2,G
36,1055300,1,5,0,0,0,N4,81,51000,'RTE I495  RTE I495      ',,'OCEANIA ST        ','.2 MI NE JCT I295 & I495 ',99.99,1.03,0,,,40444440,73460398,1,3,1,1,19,1959,4,6,2188,2013,6,15.2,0,0,0,0,N,0,0,5,N,0,0,A,5,1,3,2,0,0,2,0,15.2,16.1,33.8,4.5,4.5,15.2,24.7,99.99,H,4.32,H,0.5,1.1,5,6,6,N,N,1,66.2,1,39.9,6,3,3,5,N,8,36,1,33.8,715,24,N  ,N  ,N  ,,,,2004,1173,3177,2014,,,,0,N,2,,0,0,0,1,6,0,0,5,0,,Y,N,3063,2033,,N,5/26/16,B,A ,,Q100,XM99204,0,14,17,,,2,,75.1,2,F
36,1055319,1,5,0,0,0,N4,81,51000,'RTE I495  RTE I495      ',,'BELL BLVD         ','.6 MI NE JCT I295 & I495 ',99.99,2.14,0,,,40445070,73454053,1,3,1,1,16,1959,4,6,7650,2011,6,19.8,2,1,0,0,N,0,0,5,N,0,0,A,5,1,3,2,0,0,2,0,9.9,16.4,34.1,4.6,4.6,19.8,30.8,99.99,H,4.34,H,1,0.9,5,4,6,N,N,1,59,1,35.4,4,7,3,5,N,8,34,1,34.1,615,24,N  ,N  ,N  ,,,,7850,4597,12447,2014,,,,0,N,2,,0,0,0,1,2,0,0,7,0,,Y,N,10710,2031,,N,5/26/16,B,A ,,Q100,XM99204,0,14,17,,,1,,65.4,1,P
36,1055320,1,5,0,0,0,N4,81,51000,'RTE I495  RTE I495      ',,'SPRINGFIELD  BLVD ','.9 MI NE I78+I495        ',99.99,11.054,0,,,40445704,73452421,1,3,1,1,14,1959,4,6,8349,2010,6,15.2,0,6,0,0,N,0,0,5,N,0,0,A,5,1,3,2,0,0,2,0,15.2,16.1,33.5,4.5,4.5,15.2,24.8,99.99,H,4.31,H,2.1,1.2,5,5,6,N,N,1,68,1,40.8,5,3,3,5,N,8,36,1,33.5,715,24,N  ,N  ,N  ,,,,2164,1267,3431,2014,,,,0,N,2,,1,0,0,1,2,0,0,7,0,,Y,N,11689,2030,,N,5/26/16,B,A ,,Q100,XM99204,0,14,17,,,2,,62.3,2,F
36,1055340,1,5,0,0,0,N4,81,51000,'RTE I495  RTE I495      ',,'EAST HAMPTON BLVD ','.2 MI SW JCT CI PKWY&I495',99.99,0,0,,,40450735,73444850,1,3,1,1,16,2002,4,8,15247,2011,9,15.2,0,6,0,1,1,1,0,5,N,0,0,A,5,1,4,2,0,0,2,0,15.2,20.1,40.2,3.6,5,15.2,24.6,99.99,H,4.8,H,0.5,0.4,7,8,8,N,N,1,99.9,1,62.6,8,3,3,5,N,7,34,1,40.2,715,24,N  ,N  ,N  ,,,,3781,2214,5995,2014,,,,0,N,2,,0,0,0,1,2,0,1,7,0,,Y,N,21346,2031,,N,5/26/16,B,A ,,,,,,,,,2,,76,2,G
36,1055359,1,1,1,495,0,N4,81,51000,'RTE 907A  RTE 907A  495I',,'RTE I495          ','JCT I495 & CROSS ISLD PKY',99.99,19.71,1,495,,40451296,73443961,1,3,1,1,11,2002,6,9,146924,2011,9,31.8,2,0,0,1,1,1,1,5,N,0,0,A,1,1,2,5,0,0,2,0,99.9,50.3,100.3,0,0,31.8,35.3,99.99,H,4.65,H,0.9,0.6,9,8,8,N,N,5,99.9,5,40.8,8,9,3,5,N,8,34,1,100.3,715,24,N  ,N  ,N  ,,,,14157,8290,22447,2014,,,,1,N,2,,1,0,0,1,2,0,1,10,1,,Y,N,205694,2031,,N,5/26/16,B,A ,,,,,,,,,2,,86.8,2,G
36,1055360,1,5,0,0,0,N4,81,51000,'RTE I495  RTE I495      ',,'DOUGLASTON PKWY   ','BET EXITS 30 & 31 OF I495',99.99,1.899,0,,,40452509,73442160,1,3,1,1,17,2002,4,8,9369,2009,9,16.4,0,99,0,1,0,0,1,5,N,0,0,A,5,1,4,2,0,0,2,0,16.4,21.3,43.4,4.5,3,16.4,24.3,99.99,H,4.42,H,0.7,0.4,6,8,7,N,N,5,87.5,5,40.8,7,4,3,5,N,4,34,1,43.4,615,24,N  ,N  ,N  ,,,,3982,2332,6314,2014,,,,0,N,2,,0,0,0,1,2,0,1,7,0,,Y,N,13117,2029,,N,5/26/16,B,A ,,,,,,,,,2,,75.4,2,F
36,1055371,1,1,8,495,0,N4,81,51000,'JUNCTION BLVD           ',,'RTE I495          ','1.1 MI SW GCP + 495I     ',99.99,8.85,1,00000X5M13,,40440635,73515248,1,3,1,1,12,1992,2,5,93374,2011,5,10.3,0,0,0,1,1,1,1,5,N,0,0,A,1,1,4,2,0,0,3,0,10.3,25.9,49.7,0,0,10.4,11.3,99.99,H,5.05,H,4.5,0,9,9,8,N,N,1,99.9,1,63.5,8,4,6,5,N,8,34,1,49.7,514,24,Y24,N  ,N  ,514,,,483,283,766,2014,,,,0,L,1,,1,0,0,1,2,0,1,8,1,,Y,N,0,2031,,N,5/26/16,B,Z ,,,,,,,,,0,,93.5,0,G
36,1055372,1,1,1,495,0,N4,81,51000,'JUNCTION BLVD.          ',,'RTE I495          ','1 MI SW JCT GCPKWY & I495',99.99,8.85,1,495,,40440635,73515248,1,3,1,1,12,1957,7,5,93374,2011,9,34.4,2,0,0,1,1,1,1,5,N,0,0,A,1,1,4,2,0,0,3,0,19.1,25.9,49.7,0,0,34.4,36.3,99.99,H,4.65,H,4.5,0,7,8,7,N,N,1,68,1,40.8,7,9,6,5,N,8,34,1,49.7,615,24,N  ,N  ,N  ,,,,272,160,432,2014,,,,0,R,2,,1,0,2001,1,2,0,1,8,1,,Y,N,0,2031,,N,5/26/16,B,Z ,,,,,,,,,0,,95.6,0,G
36,1055400,1,5,0,0,0,N4,81,51000,'RTE I495  RTE I495      ',,'MARATHON PARKWAY  ','.8 MI NE 495+CRS ISL PKWY',99.99,0.981,0,,,40453819,73435456,1,3,1,1,16,2004,4,8,6063,2009,9,15.2,0,3,0,1,0,0,1,5,N,0,0,A,5,1,3,2,0,0,2,0,15.2,19.7,41.1,4.6,4.6,15.2,25,99.99,H,4.37,H,0.6,0.6,7,9,9,N,N,1,76.2,1,45.4,9,3,3,5,N,8,34,1,41.1,515,24,N  ,N  ,N  ,,,,3930,2301,6231,2014,,,,0,N,2,,0,0,0,1,2,0,1,7,0,,Y,N,8488,2029,,N,5/26/16,B,A ,,,,,,,,,2,,75.6,2,G
36,1055419,1,1,1,495,0,N4,81,51000,'LITTLE NECK PKWY        ',,'RTE I495          ','1.3 MI NE 495+CRS ISL PKY',99.99,21.818,1,495,,40455105,73432672,0,3,1,1,11,1957,8,4,181193,2011,9,38.4,2,4,0,0,1,1,1,5,N,0,0,A,1,1,3,2,0,0,1,0,12.3,25.2,26.8,0,0,38.4,40.2,99.99,H,4.47,H,4.3,0,8,9,8,N,N,1,78,1,46.3,8,9,6,5,N,8,34,1,26.8,615,24,N  ,N  ,N  ,,,,4142,2426,6568,2014,,,,1,N,2,,1,0,2004,1,2,0,1,18,1,,Y,N,253670,2031,,N,5/26/16,B,Z ,,,,,,,,,0,,98,0,G
36,1055420,1,5,0,0,0,N4,81,51000,'RTE I295  RTE I295      ',,'26TH AVENUE       ','.9 MI S JCT I295 & C I PK',99.99,12.84,0,,,40463387,73470475,1,3,1,1,16,1961,4,6,13637,2011,5,15.2,0,19,0,0,N,0,0,5,N,0,0,A,5,1,3,2,0,0,2,0,15.2,18.2,38.1,3,3,15.2,21.9,99.99,H,4.8,H,1.6,0.7,6,6,6,N,N,1,87.1,1,51.7,6,3,3,5,N,7,34,1,38.1,615,24,N  ,N  ,N  ,,,,2015,1180,3195,2014,,,,0,N,2,,0,0,0,1,1,0,0,7,0,,Y,N,19092,2031,,N,5/26/16,B,A ,,L1C0,XM06043,0,14,17,,,2,,74.1,2,F
36,1055430,1,5,0,0,0,N4,81,51000,'RTE I295  RTE I295      ',,'32ND AVENUE       ','1.2 MI S I78+BC1P        ',99.99,10.796,0,,,40461694,73470062,1,3,1,1,17,1961,4,7,4535,2011,5,12.1,0,2,0,1,N,0,0,5,N,0,0,A,5,1,3,2,0,0,2,0,12.1,21.1,39.8,3,3,12.2,18.8,99.99,H,4.42,H,1.7,0.9,5,6,6,N,N,1,84.4,1,49.9,6,2,3,5,N,6,36,1,39.6,615,24,N  ,N  ,N  ,,,,2064,1209,3273,2014,,,,0,N,2,,0,0,0,1,2,0,0,9,0,,Y,N,6349,2031,,N,5/26/16,B,A ,,L1C0,XM06043,0,14,14,,,2,,74.7,2,F
36,1055450,1,5,0,0,0,N4,81,51000,'RTE I295  RTE I295      ',,'35TH AVENUE       ','1.5 MI S JCT I78 & BCIP  ',99.99,13.741,0,,,40460142,73465297,1,3,1,1,16,1961,4,6,11298,2011,5,12.1,0,2,0,0,0,0,0,5,N,0,0,A,5,1,3,2,0,0,2,0,12.1,17.3,36.1,3,3,12.2,18.8,99.99,H,4.67,H,2,0.7,7,6,6,N,N,1,84.4,1,50.8,6,2,3,5,N,8,34,1,35.9,615,24,N  ,N  ,N  ,,,,1340,785,2125,2014,,,,0,N,2,,0,0,0,1,6,0,0,7,0,,Y,N,15817,2031,,N,5/26/16,B,A ,,L1C0,XM06043,0,14,17,,,2,,73.3,2,F
36,1055460,1,5,0,0,0,N4,81,51000,'RTE I295  RTE I295  NB.S',,'39TH AVE          ','1.9 MI S I78+BC1P        ',99.99,1.432,0,,,40454713,73464509,1,3,1,1,19,1961,4,10,0,2015,5,12.1,0,0,0,0,N,0,0,5,N,0,0,A,5,1,3,2,0,0,4,0,12.1,17,62,3,3,12.2,18.8,99.99,H,4.45,H,2.1,0.3,7,5,5,N,N,1,78.9,1,47.2,5,2,3,5,N,6,34,1,61.8,615,24,N  ,N  ,N  ,,,,2438,1427,3865,2014,,,,0,N,2,,0,0,0,1,6,0,0,4,0,,Y,N,0,0,,N,5/26/16,B,A ,,L1C0,XM06043,0,14,17,,,2,,79,2,F
36,1055489,1,5,0,0025A,0,N4,81,51000,'RTE I295  RTE I295      ',,'RTE 25A           ','2.2 MI S I78+I495        ',99.99,15.816,1,25,,40452936,73463871,1,3,1,1,14,1961,8,6,37333,2011,5,28.6,2,7,0,0,N,0,0,5,N,0,0,A,5,1,3,2,0,0,2,0,13.4,17.3,36.5,4,4,26.8,37.2,99.99,H,4.62,H,0.4,0.9,7,7,5,5,N,1,49.9,1,29.9,5,2,3,5,N,7,34,1,36.5,515,24,N  ,N  ,N  ,,,,4240,2483,6723,2014,,,,0,N,2,,1,0,0,1,6,0,0,4,0,,Y,N,52266,2031,,N,5/26/16,B,A ,,L1C0,XM06043,0,14,17,,,2,,59.7,2,F
36,1055500,1,5,0,0,0,N4,81,51000,'RTE I295  RTE I295      ',,'ROCKY HILL ROAD   ','2.6 MI S JCT I78 & I495  ',99.99,15.688,0,,,40451195,73463315,1,3,1,1,17,1961,4,6,8324,2014,5,12.1,0,4,0,0,N,0,0,5,N,0,0,A,5,1,3,2,0,0,2,0,12.1,17.3,36.2,3,3,12.2,18.8,99.99,H,4.47,H,1.7,0.7,7,6,6,N,N,1,85.3,1,50.8,6,2,3,5,N,6,34,1,36.2,515,24,N  ,N  ,N  ,,,,1438,842,2280,2014,,,,0,N,2,,0,0,1993,1,6,0,0,9,0,,Y,N,11654,2034,,N,5/26/16,B,A ,,L1C0,XM06043,0,14,17,,,2,,74.5,2,F
36,1055510,1,5,0,0,0,N4,81,51000,'RTE I295  RTE I295      ',,'53RD AVENUE       ','.4 MI NW I78+I495        ',99.99,13.242,0,,,40445959,73462723,1,3,1,1,19,1961,4,6,3776,2011,5,15.2,0,0,0,0,1,0,0,5,N,0,0,A,5,1,3,2,0,0,2,0,15.2,17.3,35.9,3,3,15.2,21.9,99.99,H,4.88,H,1.7,0.9,6,6,6,N,N,1,83.5,1,49.9,6,3,3,5,N,8,34,1,35.9,515,24,N  ,N  ,N  ,,,,3488,2042,5530,2014,,,,0,N,2,,0,0,0,1,6,0,0,5,0,,Y,N,5286,2031,,N,5/26/16,B,A ,,L1C0,XM06043,0,14,14,,,2,,76,2,F
36,1055529,1,1,1,295,0,N4,81,51000,'73RD AVE                ',,'RTE I295          ','.5 MI SE I495+I78        ',99.99,1.931,0,,,40441569,73460638,1,3,1,1,11,1963,6,5,56528,2011,5,28.6,2,7,0,0,1,1,1,5,N,0,0,A,1,1,3,2,0,0,1,0,14.4,25.2,26.5,0.7,0.7,29,30.7,99.99,H,4.29,H,4.5,4.5,6,7,6,N,N,1,92.5,1,55.3,6,7,4,5,N,8,34,1,26.5,214,24,N  ,N  ,N  ,,,,470,275,745,2014,,,,1,N,2,,1,0,0,1,3,0,0,7,1,,Y,N,79139,2031,,N,5/26/16,B,Z ,,L1C0,XM06043,0,14,17,,,0,,93.3,0,F
36,1055549,1,1,1,295,0,N4,81,51000,'UNION TURNPIKE          ',,'RTE I295          ','JCT I295 & UNION TURNPIKE',99.99,1.287,1,295,,40435709,73455619,0,3,1,1,11,1963,5,8,56528,2011,5,28.6,2,20,0,0,1,0,1,5,N,0,0,A,1,1,3,2,0,0,1,0,16.4,37.4,39,0.7,0.7,28,30.7,99.99,H,4.29,H,3,0,6,7,6,N,N,1,91.6,1,54.4,6,9,4,5,N,8,34,1,39,414,24,N  ,N  ,N  ,,,,246,144,390,2014,,,,1,N,2,,1,0,0,1,2,0,0,10,1,,Y,N,79139,2031,,N,5/26/16,B,Z ,,L1C0,XM06043,0,14,17,,,0,,95,0,F
36,1055559,1,5,1,0907M,0,N4,81,51000,'RTE I295  RTE I295  RTE ',,'RTE 907M          ','JCT GCP+I78              ',99.99,18.053,1,907,,40433486,73452420,1,3,1,1,12,1963,6,9,137663,2005,5,28.6,3,23,0,0,1,1,1,5,N,0,0,A,8,1,3,2,0,0,4,0,14.3,33.8,128.3,0.7,0.7,28.7,30.7,99.99,H,4.34,H,0.3,0,5,5,6,N,N,1,71.7,1,42.6,5,7,3,5,N,7,36,1,128.3,815,24,Y24,N  ,N  ,815,,,13061,7649,20710,2014,,,,0,N,2,,1,0,1976,1,6,0,0,4,0,,Y,N,192728,2025,,N,5/26/16,B,A ,,H100,XM97513,0,40,17,,,2,,76.1,2,F
36,1055619,1,1,1,678,0,N4,81,51000,'RTE 907D  RTE 907D      ',,'RTE I678          ','JCT RTE 678+RTE 27       ',99.99,3.846,1,678,,40395864,73480619,1,3,1,1,11,1948,8,6,123284,2011,5,31,2,9,1,1,1,1,1,5,N,0,0,A,5,1,2,7,0,0,2,0,15.5,14.6,28.3,3,3,31.1,39.6,99.99,H,3.91,H,0.5,0.6,6,6,6,N,N,1,82.6,1,53.5,6,4,3,5,N,8,34,1,28.3,314,24,N  ,N  ,N  ,,,,4154,2433,6587,2014,,,,1,N,2,,1,0,0,N,6,0,N,10,1,,Y,N,172598,2031,,N,5/26/16,B,A ,,,,,,,,,2,,85.8,2,F
36,1055620,1,5,0,0,0,N4,81,51000,'RTE I678  RTE I678  RTE ',,'133RD AVENUE      ','2.9 MI SE JCT I678 & SH25',5.15,2.156,0,,,40400854,73480414,1,3,1,1,19,1988,2,12,4843,2011,5,9.1,0,8,0,1,N,0,0,5,N,0,0,A,5,1,4,2,0,0,4,0,9.1,16.7,65.8,3,3,9.1,15.8,5.13,H,4.42,H,2.8,1.1,8,8,7,N,N,1,95.3,1,57.2,7,4,3,5,N,7,34,1,65.8,715,24,N  ,N  ,N  ,,,,3962,2320,6282,2014,,,,0,N,2,,0,0,0,1,2,0,1,5,0,,Y,N,6780,2031,,N,5/26/16,B,A ,,,,,,,,,2,,77.7,2,G
36,1055630,1,5,0,0,0,N4,81,51000,'RTE I678  RTE I678  JFK ',,'ROCKAWAY BLVD     ','2.6 MI SE RTE 678+RTE 25 ',5.23,5.664,0,,,40402750,73480559,1,3,1,1,14,1948,4,6,15036,2011,5,18.2,0,24,1,0,N,0,0,5,N,0,0,A,5,4,4,2,0,0,2,0,18.2,17.9,37.1,6,6,18.3,31.4,5.16,H,4.26,H,2.4,0.6,4,5,6,N,N,1,48.1,1,28.1,5,5,2,5,N,7,31,1,37.1,514,24,N  ,N  ,N  ,,,,14760,1385,16145,2014,,,,0,N,2,,1,0,0,1,2,0,0,7,0,,Y,N,21050,2031,,N,5/26/16,B,A ,,M001,X806581,0,11,15,,,1,,75.2,1,P
36,1055640,1,5,0,0,0,N4,81,51000,'RTE I678  RTE I678  JFK ',,'FOCH BLVD         ','2.4 MI SE JCT I678 & SH 2',6.35,0.724,0,,,40403965,73481125,1,3,1,1,19,1948,4,8,7968,2010,9,15.2,0,0,0,1,N,0,0,5,N,0,0,A,5,1,4,2,0,0,2,0,15.2,19.8,40.8,5,5,15.3,25.8,6.25,H,4.45,H,2.8,1.2,8,8,8,N,N,1,91.6,1,54.4,8,3,3,5,N,8,34,1,40.8,515,24,N  ,N  ,N  ,,,,4043,2368,6411,2014,,,,0,N,2,,0,0,2004,1,2,0,1,5,0,,Y,N,11155,2030,,N,5/26/16,B,A ,,,,,,,,,2,,75.5,2,G
36,1055650,1,5,0,0,0,N4,81,51000,'RTE I678  RTE I678  JFK ',,'LINDEN BLVD       ','JCT VAN WYCK & LINDEN BLV',5.18,4.618,0,,,40405837,73482101,1,3,1,1,14,1948,4,6,15407,2013,5,15.2,0,1,1,0,N,0,0,5,N,0,0,A,5,1,4,2,0,0,2,0,15.2,16.1,33.5,4.5,4.5,15.2,25.3,5.13,H,4.32,H,2.9,1.1,6,7,6,N,N,1,42.6,1,25.4,6,3,3,5,N,6,34,1,33.5,414,24,N  ,N  ,N  ,,,,59,35,94,2014,,,,0,N,2,,1,0,1995,1,2,0,0,7,0,,Y,N,21570,2033,,N,5/26/16,B,A ,,,,,,,,,2,,67.9,2,F
36,1055660,1,5,0,0,0,N4,81,51000,'RTE I678  RTE I678  NYNJ',,'109TH AVENUE      ','1.7 MI SE JCT I678 & SH25',5.25,2.365,0,,,40411314,73482893,1,3,1,1,19,1948,4,8,7475,2011,9,15.3,0,1,0,1,N,0,0,5,N,0,0,A,5,4,4,2,0,0,2,0,15.2,19.8,41,5,5,15.3,25.8,5.18,H,4.47,H,2.1,0,8,8,8,N,N,1,91.6,1,54.4,8,3,3,5,N,8,34,1,41,615,24,N  ,N  ,N  ,,,,4043,2368,6411,2014,,,,0,N,2,,0,0,2004,1,2,0,1,5,0,,Y,N,10465,2031,,N,5/26/16,B,A ,,,,,,,,,2,,75.5,2,G
36,1055670,1,5,0,0,0,N4,81,51000,'RTE I678  RTE I678  JFK ',,'LIBERTY AVENUE    ','1.3 MI SE JCT I678 & SH25',5.3,4.682,0,,,40413102,73483913,1,3,1,1,16,1948,4,6,22434,2011,5,21.3,0,4,1,0,N,0,0,5,N,0,0,A,5,4,4,2,0,0,2,0,21.3,16.1,33.5,4.5,4.5,21.3,31.4,5.18,H,4.52,H,2.8,1.1,7,7,7,N,N,1,56.2,1,33.6,7,9,3,5,N,8,34,1,33.5,414,24,N  ,N  ,N  ,,,,74,43,117,2014,,,,0,N,2,,0,0,0,1,6,0,0,7,0,,Y,N,31408,2031,,N,5/26/16,B,A ,,1180,XM96004,0,47,47,,,2,,92.9,2,G
36,1055680,1,5,0,0,0,N4,81,51000,'RTE I678  RTE I678  JFK ',,'101ST AVENUE      ','1.1 MI SE RTE 678+RTE 25 ',5.28,4.634,0,,,40413833,73484356,1,3,1,1,14,1948,4,8,7784,2009,5,15.2,0,2,1,0,N,0,0,5,N,0,0,A,5,4,4,2,0,0,2,0,15.2,18.5,38.4,4.5,4.5,15.2,25.3,5.18,H,4.37,H,5.3,1,7,8,7,N,N,1,60.8,1,36.3,7,3,3,5,N,6,34,1,38.4,414,24,N  ,N  ,N  ,,,,240,141,381,2014,,,,0,N,2,,1,0,0,1,6,9,0,7,0,,Y,N,10898,2029,,N,5/26/16,B,A ,,,,,,,,,2,,74.5,2,G
36,1055699,1,5,0,0,0,N4,81,51000,'RTE I678  RTE I678      ',,'94 AVE & ATLANTIC ','.9 MI SE RTE 678+RTE 25  ',99.99,2.719,0,,,40415155,73485155,1,3,1,1,14,1948,6,6,10643,2014,5,20.1,3,23,1,0,N,0,0,5,N,0,0,A,5,1,4,2,0,0,2,0,10.1,17.6,36.2,4.5,4.5,20.1,32,99.99,H,4.39,H,2.5,0.3,6,7,7,N,N,1,50.8,1,29.9,7,2,3,5,N,7,37,1,36.2,214,24,N  ,N  ,N  ,,,,6297,3688,9985,2014,,,,0,N,2,,1,0,0,1,6,0,0,7,0,,Y,N,14900,2034,,N,5/26/16,B,A ,,,,,,,,,2,,73,2,F
36,1055700,1,5,0,0,0,N4,81,51000,'RTE I678  RTE I678      ',,'JAMAICA AVE       ','.5 MI SE I678 + SH 25    ',99.99,4.634,0,,,40420902,73490032,1,3,1,1,14,2007,4,8,13095,2010,9,13.4,0,17,1,1,N,0,0,5,N,0,0,A,5,1,4,2,0,0,2,0,12.1,21.1,42,4.9,4.9,13.4,23.7,99.99,H,4.72,H,2.4,0.8,9,9,9,N,N,1,99.9,1,79.8,9,2,3,5,N,6,34,1,42,114,24,N  ,N  ,N  ,,,,186,109,295,2014,,,,0,N,2,,1,0,0,1,2,0,1,4,0,,Y,N,18333,2030,,N,5/26/16,B,K*,,H120,X735673,0,11,11,,,0,,75.2,2,G
36,1055710,1,5,0,0,0,N4,81,51000,'RTE I678  RTE I678      ',,'HILLSIDE AVENUE   ','.4 MI SE RTE 678+RTE 25  ',99.99,1.416,0,,,40421413,73490266,1,3,1,1,14,2006,6,8,28108,2009,9,21.3,0,14,1,0,N,0,0,5,N,0,0,A,5,1,4,2,0,0,2,0,21.3,20.8,43,5.3,5.3,21.3,32.5,99.99,H,4.42,H,2.3,1,8,8,7,N,N,1,99.9,1,81.6,7,2,3,5,N,6,34,1,43,114,24,N  ,N  ,N  ,,,,251,147,398,2014,,,,0,N,2,,1,0,0,1,2,0,0,7,0,,Y,N,39351,2029,,N,5/26/16,B,A ,,Q100,X735673,0,11,11,,,2,,73.2,2,G
36,1055739,1,5,1,25,0,N4,81,51000,'RTE I678  RTE I678      ',,'RTE 25            ','JCT I678 & SH 25         ',99.99,12.357,1,25,,40423613,73491569,1,3,1,1,14,1953,10,6,30805,2011,5,36.5,2,67,1,0,N,0,0,5,N,0,0,A,5,1,4,2,0,0,2,0,13.7,41.7,74.6,4.5,1.5,48.5,54.9,99.99,H,4.32,H,0.8,0.9,5,5,5,N,N,1,44.5,1,20.9,5,9,2,5,N,8,31,1,74.6,714,24,Y24,N  ,N  ,714,,,59097,5546,64643,2014,,,,0,N,2,,1,0,0,1,6,9,0,7,0,,Y,N,43127,2031,,N,5/26/16,B,K*,,L1CE,X735563,0,10,10,,,2,,67.1,2,F
36,1055740,1,5,0,0,0,N4,81,51000,'RTE I678                ',,'HOOVER AVE        ','.3 MI SE GCP + I678-KEW G',99.99,0.161,0,,,40424640,73492663,1,3,1,1,19,1953,2,6,0,2015,5,12.1,0,14,1,0,N,0,0,5,N,0,0,R,1,1,3,2,0,0,1,0,12.1,27.4,28,3,3,12.2,19.2,99.99,H,6.62,H,0.9,0.9,9,9,9,N,N,1,78.9,1,47.2,9,9,3,5,N,8,34,1,28,714,24,N  ,N  ,N  ,,,,2059,1206,3265,2014,,,,0,N,2,,0,0,0,1,6,0,0,5,0,,Y,N,0,0,,N,5/26/16,B,K*,,L1CE,X735563,0,10,10,,,2,,94,2,G
