School DBN,School Name,Date,Total Present,Total Absent
01M361,THE CHILDREN S WORKSHOP SCHOOL,1/27/2012,204,6
01M361,THE CHILDREN S WORKSHOP SCHOOL,1/30/2012,224,22
01M361,THE CHILDREN S WORKSHOP SCHOOL,1/31/2012,233,13
01M363,NEIGHBORHOOD SCHOOL,1/3/2012,283,28
01M363,NEIGHBORHOOD SCHOOL,1/4/2012,284,27
01M363,NEIGHBORHOOD SCHOOL,1/5/2012,293,18
01M363,NEIGHBORHOOD SCHOOL,1/6/2012,294,17
01M363,NEIGHBORHOOD SCHOOL,1/9/2012,296,15
01M363,NEIGHBORHOOD SCHOOL,1/10/2012,298,13
01M363,NEIGHBORHOOD SCHOOL,1/11/2012,294,17
01M363,NEIGHBORHOOD SCHOOL,1/12/2012,291,20
01M363,NEIGHBORHOOD SCHOOL,1/13/2012,301,10
01M363,NEIGHBORHOOD SCHOOL,1/17/2012,295,16
01M363,NEIGHBORHOOD SCHOOL,1/18/2012,298,13
01M363,NEIGHBORHOOD SCHOOL,1/19/2012,296,15
01M363,NEIGHBORHOOD SCHOOL,1/20/2012,294,17
01M363,NEIGHBORHOOD SCHOOL,1/23/2012,290,21
01M363,NEIGHBORHOOD SCHOOL,1/24/2012,295,16
01M363,NEIGHBORHOOD SCHOOL,1/25/2012,295,15
01M363,NEIGHBORHOOD SCHOOL,1/26/2012,290,19
01M363,NEIGHBORHOOD SCHOOL,1/27/2012,306,3
01M363,NEIGHBORHOOD SCHOOL,1/30/2012,291,17
01M363,NEIGHBORHOOD SCHOOL,1/31/2012,297,11
01M364,EARTH SCHOOL,1/3/2012,298,34
01M364,EARTH SCHOOL,1/4/2012,311,21
01M364,EARTH SCHOOL,1/5/2012,317,16
01M364,EARTH SCHOOL,1/6/2012,316,17
01M364,EARTH SCHOOL,1/9/2012,319,14
01M364,EARTH SCHOOL,1/10/2012,323,10
01M364,EARTH SCHOOL,1/11/2012,320,13
01M364,EARTH SCHOOL,1/12/2012,313,20
01M364,EARTH SCHOOL,1/13/2012,289,44
01M364,EARTH SCHOOL,1/17/2012,325,8
01M364,EARTH SCHOOL,1/18/2012,330,3
01M364,EARTH SCHOOL,1/19/2012,325,8
01M364,EARTH SCHOOL,1/20/2012,317,16
01M364,EARTH SCHOOL,1/23/2012,296,37
01M364,EARTH SCHOOL,1/24/2012,303,30
01M364,EARTH SCHOOL,1/25/2012,318,15
01M364,EARTH SCHOOL,1/26/2012,322,11
01M364,EARTH SCHOOL,1/27/2012,306,27
01M364,EARTH SCHOOL,1/30/2012,312,19
01M364,EARTH SCHOOL,1/31/2012,309,22
01M378,SCHOOL FOR GLOBAL LEADERS,1/3/2012,243,27
01M378,SCHOOL FOR GLOBAL LEADERS,1/4/2012,244,26
01M378,SCHOOL FOR GLOBAL LEADERS,1/5/2012,243,27
01M378,SCHOOL FOR GLOBAL LEADERS,1/6/2012,246,24
01M378,SCHOOL FOR GLOBAL LEADERS,1/9/2012,251,19
01M378,SCHOOL FOR GLOBAL LEADERS,1/10/2012,260,10
01M378,SCHOOL FOR GLOBAL LEADERS,1/11/2012,243,27
01M378,SCHOOL FOR GLOBAL LEADERS,1/12/2012,241,28
01M378,SCHOOL FOR GLOBAL LEADERS,1/13/2012,253,16
01M378,SCHOOL FOR GLOBAL LEADERS,1/17/2012,252,17
01M378,SCHOOL FOR GLOBAL LEADERS,1/18/2012,254,15
01M378,SCHOOL FOR GLOBAL LEADERS,1/19/2012,257,12
01M378,SCHOOL FOR GLOBAL LEADERS,1/20/2012,250,19
01M378,SCHOOL FOR GLOBAL LEADERS,1/23/2012,249,21
01M378,SCHOOL FOR GLOBAL LEADERS,1/24/2012,245,25
01M378,SCHOOL FOR GLOBAL LEADERS,1/25/2012,254,15
01M378,SCHOOL FOR GLOBAL LEADERS,1/26/2012,256,13
01M378,SCHOOL FOR GLOBAL LEADERS,1/27/2012,251,19
01M378,SCHOOL FOR GLOBAL LEADERS,1/30/2012,244,25
01M378,SCHOOL FOR GLOBAL LEADERS,1/31/2012,253,15
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,1/3/2012,314,74
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,1/4/2012,318,70
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,1/5/2012,333,55
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,1/6/2012,323,65
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,1/9/2012,326,63
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,1/10/2012,328,61
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,1/11/2012,332,57
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,1/12/2012,319,70
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,1/13/2012,332,57
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,1/17/2012,341,47
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,1/18/2012,319,69
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,1/19/2012,336,51
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,1/20/2012,326,61
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,1/23/2012,212,173
01M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,1/31/2012,343,45
01M450,EAST SIDE COMMUNITY SCHOOL,1/3/2012,518,71
01M450,EAST SIDE COMMUNITY SCHOOL,1/4/2012,537,52
01M450,EAST SIDE COMMUNITY SCHOOL,1/5/2012,543,47
01M450,EAST SIDE COMMUNITY SCHOOL,1/6/2012,550,40
01M450,EAST SIDE COMMUNITY SCHOOL,1/9/2012,543,47
01M450,EAST SIDE COMMUNITY SCHOOL,1/10/2012,550,40
01M450,EAST SIDE COMMUNITY SCHOOL,1/11/2012,557,33
01M450,EAST SIDE COMMUNITY SCHOOL,1/12/2012,539,51
01M450,EAST SIDE COMMUNITY SCHOOL,1/13/2012,543,46
01M450,EAST SIDE COMMUNITY SCHOOL,1/17/2012,558,31
01M450,EAST SIDE COMMUNITY SCHOOL,1/18/2012,555,34
01M450,EAST SIDE COMMUNITY SCHOOL,1/19/2012,557,31
01M450,EAST SIDE COMMUNITY SCHOOL,1/20/2012,490,98
01M450,EAST SIDE COMMUNITY SCHOOL,1/23/2012,514,73
01M450,EAST SIDE COMMUNITY SCHOOL,1/24/2012,227,9
01M450,EAST SIDE COMMUNITY SCHOOL,1/25/2012,222,6
01M450,EAST SIDE COMMUNITY SCHOOL,1/26/2012,229,7
01M450,EAST SIDE COMMUNITY SCHOOL,1/27/2012,226,10
01M450,EAST SIDE COMMUNITY SCHOOL,1/30/2012,145,91
01M450,EAST SIDE COMMUNITY SCHOOL,1/31/2012,549,35
01M458,FORSYTH SATELLITE ACADEMY,1/3/2012,139,57
01M458,FORSYTH SATELLITE ACADEMY,1/4/2012,133,62
01M458,FORSYTH SATELLITE ACADEMY,1/5/2012,131,63
01M458,FORSYTH SATELLITE ACADEMY,1/6/2012,132,61
01M458,FORSYTH SATELLITE ACADEMY,1/9/2012,134,59
01M458,FORSYTH SATELLITE ACADEMY,1/10/2012,143,49
01M458,FORSYTH SATELLITE ACADEMY,1/11/2012,130,62
01M458,FORSYTH SATELLITE ACADEMY,1/12/2012,124,68
01M458,FORSYTH SATELLITE ACADEMY,1/13/2012,116,76
01M458,FORSYTH SATELLITE ACADEMY,1/17/2012,131,61
01M458,FORSYTH SATELLITE ACADEMY,1/18/2012,126,66
01M458,FORSYTH SATELLITE ACADEMY,1/19/2012,134,57
01M458,FORSYTH SATELLITE ACADEMY,1/20/2012,136,54
01M458,FORSYTH SATELLITE ACADEMY,1/23/2012,94,94
01M458,FORSYTH SATELLITE ACADEMY,1/31/2012,161,44
01M509,MARTA VALLE HIGH SCHOOL,1/3/2012,254,102
01M509,MARTA VALLE HIGH SCHOOL,1/4/2012,278,79
01M509,MARTA VALLE HIGH SCHOOL,1/5/2012,276,81
01M509,MARTA VALLE HIGH SCHOOL,1/6/2012,265,92
01M509,MARTA VALLE HIGH SCHOOL,1/9/2012,299,58
01M509,MARTA VALLE HIGH SCHOOL,1/10/2012,288,69
01M509,MARTA VALLE HIGH SCHOOL,1/11/2012,296,61
01M509,MARTA VALLE HIGH SCHOOL,1/12/2012,274,83
01M509,MARTA VALLE HIGH SCHOOL,1/13/2012,284,73
01M509,MARTA VALLE HIGH SCHOOL,1/17/2012,292,65
01M509,MARTA VALLE HIGH SCHOOL,1/18/2012,294,61
01M509,MARTA VALLE HIGH SCHOOL,1/19/2012,293,63
01M509,MARTA VALLE HIGH SCHOOL,1/20/2012,287,69
01M509,MARTA VALLE HIGH SCHOOL,1/23/2012,246,109
01M509,MARTA VALLE HIGH SCHOOL,1/31/2012,286,63
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/3/2012,477,81
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/4/2012,467,91
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/5/2012,493,65
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/6/2012,496,60
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/9/2012,496,59
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/10/2012,493,59
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/11/2012,495,56
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/12/2012,488,63
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/13/2012,495,56
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/17/2012,489,60
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/18/2012,489,57
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/19/2012,490,53
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/20/2012,499,42
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/23/2012,89,450
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/24/2012,532,7
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/25/2012,532,7
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/26/2012,532,7
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/27/2012,534,5
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/30/2012,534,6
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,1/31/2012,481,51
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/3/2012,1524,79
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/4/2012,1530,73
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/5/2012,1550,52
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/6/2012,1493,109
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/9/2012,1545,58
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/10/2012,1561,42
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/11/2012,1564,38
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/12/2012,1537,65
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/13/2012,1546,56
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/17/2012,1552,50
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/18/2012,1549,52
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/19/2012,1556,45
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/20/2012,1546,55
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/23/2012,1464,136
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/24/2012,1035,28
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/25/2012,1033,30
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/26/2012,1047,16
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/27/2012,1031,32
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/30/2012,1026,37
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOG",1/31/2012,1554,46
01M650,CASCADES HIGH SCHOOL,1/3/2012,131,85
01M650,CASCADES HIGH SCHOOL,1/4/2012,131,85
01M650,CASCADES HIGH SCHOOL,1/5/2012,143,74
01M650,CASCADES HIGH SCHOOL,1/6/2012,128,89
01M650,CASCADES HIGH SCHOOL,1/9/2012,136,82
01M650,CASCADES HIGH SCHOOL,1/10/2012,142,75
01M650,CASCADES HIGH SCHOOL,1/11/2012,154,63
01M650,CASCADES HIGH SCHOOL,1/12/2012,120,98
01M650,CASCADES HIGH SCHOOL,1/13/2012,140,78
01M650,CASCADES HIGH SCHOOL,1/17/2012,144,73
01M650,CASCADES HIGH SCHOOL,1/18/2012,145,72
01M650,CASCADES HIGH SCHOOL,1/19/2012,151,66
01M650,CASCADES HIGH SCHOOL,1/20/2012,139,78
01M650,CASCADES HIGH SCHOOL,1/23/2012,117,101
01M650,CASCADES HIGH SCHOOL,1/31/2012,137,49
01M696,BARD HIGH SCHOOL EARLY COLLEGE,1/3/2012,593,23
01M696,BARD HIGH SCHOOL EARLY COLLEGE,1/4/2012,582,34
01M696,BARD HIGH SCHOOL EARLY COLLEGE,1/5/2012,585,31
01M696,BARD HIGH SCHOOL EARLY COLLEGE,1/6/2012,590,26
01M696,BARD HIGH SCHOOL EARLY COLLEGE,1/9/2012,596,19
01M696,BARD HIGH SCHOOL EARLY COLLEGE,1/10/2012,599,15
01M696,BARD HIGH SCHOOL EARLY COLLEGE,1/11/2012,588,26
01M696,BARD HIGH SCHOOL EARLY COLLEGE,1/12/2012,594,19
01M696,BARD HIGH SCHOOL EARLY COLLEGE,1/13/2012,603,9
01M696,BARD HIGH SCHOOL EARLY COLLEGE,1/17/2012,439,174
01M696,BARD HIGH SCHOOL EARLY COLLEGE,1/18/2012,497,116
01M696,BARD HIGH SCHOOL EARLY COLLEGE,1/19/2012,513,100
01M696,BARD HIGH SCHOOL EARLY COLLEGE,1/20/2012,513,100
01M696,BARD HIGH SCHOOL EARLY COLLEGE,1/23/2012,501,112
01M696,BARD HIGH SCHOOL EARLY COLLEGE,1/31/2012,579,28
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/3/2012,360,23
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/4/2012,359,23
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/5/2012,367,15
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/6/2012,365,17
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/9/2012,367,15
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/10/2012,374,8
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/11/2012,369,13
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/12/2012,370,12
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/13/2012,368,14
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/17/2012,367,15
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/18/2012,368,14
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/19/2012,331,52
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/20/2012,288,95
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/23/2012,339,44
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/24/2012,361,22
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/25/2012,362,21
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/26/2012,371,12
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/27/2012,366,17
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/30/2012,366,17
01M839,TOMPKINS SQUARE MIDDLE SCHOOL,1/31/2012,379,3
02M001,P.S. 001 ALFRED E. SMITH,1/3/2012,500,25
02M001,P.S. 001 ALFRED E. SMITH,1/4/2012,507,18
02M001,P.S. 001 ALFRED E. SMITH,1/5/2012,505,16
02M001,P.S. 001 ALFRED E. SMITH,1/6/2012,502,17
02M001,P.S. 001 ALFRED E. SMITH,1/9/2012,501,18
02M001,P.S. 001 ALFRED E. SMITH,1/10/2012,502,17
02M001,P.S. 001 ALFRED E. SMITH,1/11/2012,510,8
02M001,P.S. 001 ALFRED E. SMITH,1/12/2012,492,27
02M001,P.S. 001 ALFRED E. SMITH,1/13/2012,502,17
02M001,P.S. 001 ALFRED E. SMITH,1/17/2012,497,20
02M001,P.S. 001 ALFRED E. SMITH,1/18/2012,499,18
02M001,P.S. 001 ALFRED E. SMITH,1/19/2012,501,16
02M001,P.S. 001 ALFRED E. SMITH,1/20/2012,494,23
02M001,P.S. 001 ALFRED E. SMITH,1/23/2012,186,331
02M001,P.S. 001 ALFRED E. SMITH,1/24/2012,500,17
02M001,P.S. 001 ALFRED E. SMITH,1/25/2012,501,16
02M001,P.S. 001 ALFRED E. SMITH,1/26/2012,501,16
02M001,P.S. 001 ALFRED E. SMITH,1/27/2012,445,21
02M001,P.S. 001 ALFRED E. SMITH,1/30/2012,487,30
02M001,P.S. 001 ALFRED E. SMITH,1/31/2012,497,21
02M002,P.S. 002 MEYER LONDON,1/3/2012,810,20
02M002,P.S. 002 MEYER LONDON,1/4/2012,794,37
02M002,P.S. 002 MEYER LONDON,1/5/2012,807,25
02M002,P.S. 002 MEYER LONDON,1/6/2012,815,17
02M002,P.S. 002 MEYER LONDON,1/9/2012,804,29
02M002,P.S. 002 MEYER LONDON,1/10/2012,809,24
02M002,P.S. 002 MEYER LONDON,1/11/2012,808,25
02M002,P.S. 002 MEYER LONDON,1/12/2012,792,41
02M002,P.S. 002 MEYER LONDON,1/13/2012,802,32
02M002,P.S. 002 MEYER LONDON,1/17/2012,809,22
02M002,P.S. 002 MEYER LONDON,1/18/2012,817,14
02M002,P.S. 002 MEYER LONDON,1/19/2012,811,22
02M002,P.S. 002 MEYER LONDON,1/20/2012,801,32
02M002,P.S. 002 MEYER LONDON,1/23/2012,200,633
02M002,P.S. 002 MEYER LONDON,1/24/2012,817,17
02M002,P.S. 002 MEYER LONDON,1/25/2012,793,40
02M002,P.S. 002 MEYER LONDON,1/26/2012,806,26
02M002,P.S. 002 MEYER LONDON,1/27/2012,755,41
02M002,P.S. 002 MEYER LONDON,1/30/2012,805,27
02M002,P.S. 002 MEYER LONDON,1/31/2012,814,19
02M003,P.S. 003 CHARRETTE SCHOOL,1/3/2012,725,83
02M003,P.S. 003 CHARRETTE SCHOOL,1/4/2012,733,74
02M003,P.S. 003 CHARRETTE SCHOOL,1/5/2012,735,72
02M003,P.S. 003 CHARRETTE SCHOOL,1/6/2012,742,65
02M003,P.S. 003 CHARRETTE SCHOOL,1/9/2012,755,52
02M003,P.S. 003 CHARRETTE SCHOOL,1/10/2012,757,49
02M003,P.S. 003 CHARRETTE SCHOOL,1/11/2012,759,44
02M003,P.S. 003 CHARRETTE SCHOOL,1/12/2012,762,41
02M003,P.S. 003 CHARRETTE SCHOOL,1/13/2012,741,62
02M003,P.S. 003 CHARRETTE SCHOOL,1/17/2012,752,51
02M003,P.S. 003 CHARRETTE SCHOOL,1/18/2012,764,39
02M003,P.S. 003 CHARRETTE SCHOOL,1/19/2012,763,40
02M003,P.S. 003 CHARRETTE SCHOOL,1/20/2012,760,43
02M003,P.S. 003 CHARRETTE SCHOOL,1/23/2012,745,59
02M003,P.S. 003 CHARRETTE SCHOOL,1/24/2012,759,45
02M003,P.S. 003 CHARRETTE SCHOOL,1/25/2012,758,46
02M003,P.S. 003 CHARRETTE SCHOOL,1/26/2012,760,44
02M003,P.S. 003 CHARRETTE SCHOOL,1/27/2012,688,36
02M003,P.S. 003 CHARRETTE SCHOOL,1/30/2012,755,51
02M003,P.S. 003 CHARRETTE SCHOOL,1/31/2012,765,41
02M006,P.S. 006 LILLIE D. BLAKE,1/3/2012,727,65
02M006,P.S. 006 LILLIE D. BLAKE,1/4/2012,746,46
02M006,P.S. 006 LILLIE D. BLAKE,1/5/2012,749,43
02M006,P.S. 006 LILLIE D. BLAKE,1/6/2012,747,45
02M006,P.S. 006 LILLIE D. BLAKE,1/9/2012,755,37
02M006,P.S. 006 LILLIE D. BLAKE,1/10/2012,763,29
02M006,P.S. 006 LILLIE D. BLAKE,1/11/2012,771,21
02M006,P.S. 006 LILLIE D. BLAKE,1/12/2012,760,32
02M006,P.S. 006 LILLIE D. BLAKE,1/13/2012,759,33
02M006,P.S. 006 LILLIE D. BLAKE,1/17/2012,767,25
02M006,P.S. 006 LILLIE D. BLAKE,1/18/2012,768,25
02M006,P.S. 006 LILLIE D. BLAKE,1/19/2012,769,24
02M006,P.S. 006 LILLIE D. BLAKE,1/20/2012,761,31
02M006,P.S. 006 LILLIE D. BLAKE,1/23/2012,770,22
02M006,P.S. 006 LILLIE D. BLAKE,1/24/2012,776,16
02M006,P.S. 006 LILLIE D. BLAKE,1/25/2012,770,22
02M006,P.S. 006 LILLIE D. BLAKE,1/26/2012,771,21
02M006,P.S. 006 LILLIE D. BLAKE,1/27/2012,763,29
02M006,P.S. 006 LILLIE D. BLAKE,1/30/2012,766,26
02M006,P.S. 006 LILLIE D. BLAKE,1/31/2012,765,27
02M011,P.S. 011 WILLIAM T. HARRIS,1/3/2012,630,66
02M011,P.S. 011 WILLIAM T. HARRIS,1/4/2012,655,41
02M011,P.S. 011 WILLIAM T. HARRIS,1/5/2012,664,33
02M011,P.S. 011 WILLIAM T. HARRIS,1/6/2012,647,50
02M011,P.S. 011 WILLIAM T. HARRIS,1/9/2012,649,48
02M011,P.S. 011 WILLIAM T. HARRIS,1/10/2012,676,21
02M011,P.S. 011 WILLIAM T. HARRIS,1/11/2012,668,29
02M011,P.S. 011 WILLIAM T. HARRIS,1/12/2012,657,40
02M011,P.S. 011 WILLIAM T. HARRIS,1/13/2012,655,43
02M011,P.S. 011 WILLIAM T. HARRIS,1/17/2012,662,37
02M011,P.S. 011 WILLIAM T. HARRIS,1/18/2012,678,22
02M011,P.S. 011 WILLIAM T. HARRIS,1/19/2012,680,20
02M011,P.S. 011 WILLIAM T. HARRIS,1/20/2012,679,21
02M011,P.S. 011 WILLIAM T. HARRIS,1/23/2012,656,44
02M011,P.S. 011 WILLIAM T. HARRIS,1/24/2012,676,24
02M011,P.S. 011 WILLIAM T. HARRIS,1/25/2012,675,23
02M011,P.S. 011 WILLIAM T. HARRIS,1/26/2012,662,36
02M011,P.S. 011 WILLIAM T. HARRIS,1/27/2012,638,42
02M011,P.S. 011 WILLIAM T. HARRIS,1/30/2012,663,34
02M011,P.S. 011 WILLIAM T. HARRIS,1/31/2012,671,26
02M033,P.S. 033 CHELSEA PREP,1/3/2012,422,31
02M033,P.S. 033 CHELSEA PREP,1/4/2012,419,36
02M033,P.S. 033 CHELSEA PREP,1/5/2012,425,30
02M033,P.S. 033 CHELSEA PREP,1/6/2012,430,25
02M033,P.S. 033 CHELSEA PREP,1/9/2012,425,31
02M033,P.S. 033 CHELSEA PREP,1/10/2012,432,23
02M033,P.S. 033 CHELSEA PREP,1/11/2012,442,13
02M033,P.S. 033 CHELSEA PREP,1/12/2012,430,25
02M033,P.S. 033 CHELSEA PREP,1/13/2012,430,25
02M033,P.S. 033 CHELSEA PREP,1/17/2012,438,18
02M033,P.S. 033 CHELSEA PREP,1/18/2012,443,13
02M033,P.S. 033 CHELSEA PREP,1/19/2012,444,12
02M033,P.S. 033 CHELSEA PREP,1/20/2012,436,20
02M033,P.S. 033 CHELSEA PREP,1/23/2012,421,36
02M033,P.S. 033 CHELSEA PREP,1/24/2012,442,15
02M033,P.S. 033 CHELSEA PREP,1/25/2012,441,16
02M033,P.S. 033 CHELSEA PREP,1/26/2012,445,12
02M033,P.S. 033 CHELSEA PREP,1/27/2012,403,18
02M033,P.S. 033 CHELSEA PREP,1/30/2012,437,20
02M033,P.S. 033 CHELSEA PREP,1/31/2012,447,9
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/3/2012,556,54
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/4/2012,588,22
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/5/2012,583,27
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/6/2012,590,20
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/9/2012,592,17
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/10/2012,586,23
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/11/2012,592,17
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/12/2012,580,29
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/13/2012,580,29
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/17/2012,584,27
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/18/2012,593,18
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/19/2012,588,23
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/20/2012,587,23
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/23/2012,578,32
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/24/2012,576,34
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/25/2012,589,22
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/26/2012,590,21
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/27/2012,554,25
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/30/2012,564,47
02M040,P.S. 040 AUGUSTUS SAINT GAUDENS,1/31/2012,566,45
02M041,P.S. 041 GREENWICH VILLAGE,1/3/2012,732,45
02M041,P.S. 041 GREENWICH VILLAGE,1/4/2012,744,33
02M041,P.S. 041 GREENWICH VILLAGE,1/5/2012,750,27
02M041,P.S. 041 GREENWICH VILLAGE,1/6/2012,752,25
02M041,P.S. 041 GREENWICH VILLAGE,1/9/2012,748,29
02M041,P.S. 041 GREENWICH VILLAGE,1/10/2012,758,19
02M041,P.S. 041 GREENWICH VILLAGE,1/11/2012,756,21
02M041,P.S. 041 GREENWICH VILLAGE,1/12/2012,756,19
02M041,P.S. 041 GREENWICH VILLAGE,1/13/2012,742,33
02M041,P.S. 041 GREENWICH VILLAGE,1/17/2012,753,22
02M041,P.S. 041 GREENWICH VILLAGE,1/18/2012,749,27
02M041,P.S. 041 GREENWICH VILLAGE,1/19/2012,759,17
02M041,P.S. 041 GREENWICH VILLAGE,1/20/2012,757,19
02M041,P.S. 041 GREENWICH VILLAGE,1/23/2012,744,32
02M041,P.S. 041 GREENWICH VILLAGE,1/24/2012,754,22
02M041,P.S. 041 GREENWICH VILLAGE,1/25/2012,756,20
02M041,P.S. 041 GREENWICH VILLAGE,1/26/2012,755,21
02M041,P.S. 041 GREENWICH VILLAGE,1/27/2012,749,27
02M041,P.S. 041 GREENWICH VILLAGE,1/30/2012,747,29
02M041,P.S. 041 GREENWICH VILLAGE,1/31/2012,762,14
02M042,P.S. 042 BENJAMIN ALTMAN,1/3/2012,791,20
02M042,P.S. 042 BENJAMIN ALTMAN,1/4/2012,800,11
02M042,P.S. 042 BENJAMIN ALTMAN,1/5/2012,802,11
02M042,P.S. 042 BENJAMIN ALTMAN,1/6/2012,801,12
02M042,P.S. 042 BENJAMIN ALTMAN,1/9/2012,797,16
02M042,P.S. 042 BENJAMIN ALTMAN,1/10/2012,804,8
02M042,P.S. 042 BENJAMIN ALTMAN,1/11/2012,798,13
